label|malle_b|malle_turkelli_b|malle_wang_b|malle_b_status|malle_b_prp|malle_turkelli_b_prp|malle_wang_b_prp|malle_b_status_prp
27T363|1|2|2|1|\N|\N|\N|\N
27T364|2|4|4|1|\N|\N|\N|\N
27T365|1|2|2|1|\N|\N|\N|\N
27T366|1|1|1|0|\N|\N|\N|\N
27T367|1|1|1|0|\N|\N|\N|\N
27T368|1|2|2|1|\N|\N|\N|\N
27T369|1|2|2|1|\N|\N|\N|\N
27T370|1|2|2|1|\N|\N|\N|\N
27T371|1|1|1|0|\N|\N|\N|\N
27T372|1|1|1|0|\N|\N|\N|\N
27T373|2|4|4|1|\N|\N|\N|\N
27T374|2|4|4|1|\N|\N|\N|\N
27T375|2|4|4|1|\N|\N|\N|\N
27T376|2|4|4|1|\N|\N|\N|\N
27T377|1|2|2|1|\N|\N|\N|\N
27T378|1|2|2|1|\N|\N|\N|\N
27T379|1|2|2|1|\N|\N|\N|\N
27T380|1|1|1|0|\N|\N|\N|\N
27T381|1|2|2|1|\N|\N|\N|\N
27T382|1|2|2|1|\N|\N|\N|\N
27T383|2|4|4|1|\N|\N|\N|\N
27T384|1|2|2|1|\N|\N|\N|\N
27T385|3|3|3|0|\N|\N|\N|\N
27T386|2|2|2|0|\N|\N|\N|\N
27T387|2|2|2|0|\N|\N|\N|\N
27T388|1|1|1|0|\N|\N|\N|\N
27T389|1|1|1|0|\N|\N|\N|\N
27T390|1|1|1|0|\N|\N|\N|\N
27T391|1|1|1|0|\N|\N|\N|\N
27T392|2|2|2|0|\N|\N|\N|\N
27T393|2|2|2|0|\N|\N|\N|\N
27T394|2|2|2|0|\N|\N|\N|\N
27T395|2|2|2|0|\N|\N|\N|\N
27T396|2|2|2|0|\N|\N|\N|\N
27T397|2|2|2|0|\N|\N|\N|\N
27T398|2|2|2|0|\N|\N|\N|\N
27T399|2|2|2|0|\N|\N|\N|\N
27T400|2|2|2|0|\N|\N|\N|\N
27T401|1|2|2|1|\N|\N|\N|\N
27T402|2|2|2|0|\N|\N|\N|\N
27T403|1|1|1|0|\N|\N|\N|\N
27T404|5|5|5|0|\N|\N|\N|\N
27T405|2|2|2|0|\N|\N|\N|\N
27T406|2|2|2|0|\N|\N|\N|\N
27T407|1|1|1|0|\N|\N|\N|\N
27T408|2|2|2|0|\N|\N|\N|\N
27T409|1|1|1|0|\N|\N|\N|\N
27T410|3|3|3|0|\N|\N|\N|\N
27T411|3|3|3|0|\N|\N|\N|\N
27T412|1|1|1|0|\N|\N|\N|\N
27T413|5|5|5|0|\N|\N|\N|\N
27T414|2|2|2|0|\N|\N|\N|\N
27T415|2|2|2|0|\N|\N|\N|\N
27T416|2|2|2|0|\N|\N|\N|\N
27T417|2|2|2|0|\N|\N|\N|\N
27T418|1|1|1|0|\N|\N|\N|\N
27T419|1|1|1|0|\N|\N|\N|\N
27T420|2|2|2|0|\N|\N|\N|\N
27T421|2|2|2|0|\N|\N|\N|\N
27T422|1|1|1|0|\N|\N|\N|\N
27T423|1|1|1|0|\N|\N|\N|\N
27T424|1|1|1|0|\N|\N|\N|\N
27T425|4|4|4|0|\N|\N|\N|\N
27T426|1|1|1|0|\N|\N|\N|\N
27T427|1|1|1|0|\N|\N|\N|\N
27T428|1|1|1|0|\N|\N|\N|\N
27T429|1|1|1|0|\N|\N|\N|\N
27T430|2|2|2|0|\N|\N|\N|\N
27T431|1|1|1|0|\N|\N|\N|\N
27T432|2|2|2|0|\N|\N|\N|\N
27T433|1|1|1|0|\N|\N|\N|\N
27T434|1|1|1|0|\N|\N|\N|\N
27T435|1|1|1|0|\N|\N|\N|\N
27T436|1|1|1|0|\N|\N|\N|\N
27T437|1|1|1|0|\N|\N|\N|\N
27T438|1|1|1|0|\N|\N|\N|\N
27T439|1|1|1|0|\N|\N|\N|\N
27T440|1|1|1|0|\N|\N|\N|\N
27T441|1|1|1|0|\N|\N|\N|\N
27T442|1|1|1|0|\N|\N|\N|\N
27T443|1|1|1|0|\N|\N|\N|\N
27T444|1|1|1|0|\N|\N|\N|\N
27T445|1|1|1|0|\N|\N|\N|\N
27T446|2|2|2|0|\N|\N|\N|\N
27T447|2|2|2|0|\N|\N|\N|\N
27T448|1|1|1|0|\N|\N|\N|\N
27T449|2|2|2|0|\N|\N|\N|\N
27T450|1|1|1|0|\N|\N|\N|\N
27T451|2|2|2|0|\N|\N|\N|\N
27T452|1|1|1|0|\N|\N|\N|\N
27T453|1|1|1|0|\N|\N|\N|\N
27T454|1|1|1|0|\N|\N|\N|\N
27T455|1|1|1|0|\N|\N|\N|\N
27T456|1|1|1|0|\N|\N|\N|\N
27T457|1|1|1|0|\N|\N|\N|\N
27T458|1|1|1|0|\N|\N|\N|\N
27T459|1|1|1|0|\N|\N|\N|\N
27T460|1|1|1|0|\N|\N|\N|\N
27T461|2|2|2|0|\N|\N|\N|\N
27T462|2|2|2|0|\N|\N|\N|\N
27T463|1|2|2|1|\N|\N|\N|\N
27T464|1|2|2|1|\N|\N|\N|\N
27T465|1|1|1|0|\N|\N|\N|\N
27T466|2|2|2|0|\N|\N|\N|\N
27T467|1|2|2|1|\N|\N|\N|\N
27T468|1|2|2|1|\N|\N|\N|\N
27T469|1|2|1|2|\N|\N|\N|\N
27T470|1|2|2|1|\N|\N|\N|\N
27T471|1|1|1|0|\N|\N|\N|\N
27T472|1|1|1|0|\N|\N|\N|\N
27T473|2|2|2|0|\N|\N|\N|\N
27T474|1|2|2|1|\N|\N|\N|\N
27T475|2|4|2|2|\N|\N|\N|\N
27T476|2|2|2|0|\N|\N|\N|\N
27T477|1|2|2|1|\N|\N|\N|\N
27T478|2|2|2|0|\N|\N|\N|\N
27T479|1|2|2|1|\N|\N|\N|\N
27T480|1|1|1|0|\N|\N|\N|\N
27T481|1|2|2|1|\N|\N|\N|\N
27T482|1|1|1|0|\N|\N|\N|\N
27T483|1|2|2|1|\N|\N|\N|\N
27T484|1|1|1|0|\N|\N|\N|\N
27T485|2|4|4|1|\N|\N|\N|\N
27T486|1|2|2|1|\N|\N|\N|\N
27T487|2|2|2|0|\N|\N|\N|\N
27T488|1|2|1|2|\N|\N|\N|\N
27T489|1|2|2|1|\N|\N|\N|\N
27T490|1|2|2|1|\N|\N|\N|\N
27T491|1|1|1|0|\N|\N|\N|\N
27T492|1|2|2|1|\N|\N|\N|\N
27T493|2|4|4|1|\N|\N|\N|\N
27T494|1|2|2|1|\N|\N|\N|\N
27T495|1|1|1|0|\N|\N|\N|\N
27T496|2|2|2|0|\N|\N|\N|\N
27T497|1|2|2|1|\N|\N|\N|\N
27T498|2|2|2|0|\N|\N|\N|\N
27T499|1|2|2|1|\N|\N|\N|\N
27T500|1|2|2|1|\N|\N|\N|\N
27T501|1|2|1|2|\N|\N|\N|\N
27T502|1|2|2|1|\N|\N|\N|\N
27T503|1|2|2|1|\N|\N|\N|\N
27T504|6|6|6|0|\N|\N|\N|\N
27T505|1|2|2|1|\N|\N|\N|\N
27T506|1|2|1|2|\N|\N|\N|\N
27T507|1|1|1|0|\N|\N|\N|\N
27T508|1|1|1|0|\N|\N|\N|\N
27T509|1|2|2|1|\N|\N|\N|\N
27T510|1|1|1|0|\N|\N|\N|\N
27T511|1|1|1|0|\N|\N|\N|\N
27T512|1|1|1|0|\N|\N|\N|\N
27T513|1|2|2|1|\N|\N|\N|\N
27T514|1|1|1|0|\N|\N|\N|\N
27T515|2|2|2|0|\N|\N|\N|\N
27T516|2|2|2|0|\N|\N|\N|\N
27T517|1|2|2|1|\N|\N|\N|\N
27T518|1|2|2|1|\N|\N|\N|\N
27T519|2|2|2|0|\N|\N|\N|\N
27T520|1|2|2|1|\N|\N|\N|\N
27T521|1|2|2|1|\N|\N|\N|\N
27T522|1|2|2|1|\N|\N|\N|\N
27T523|1|2|2|1|\N|\N|\N|\N
27T524|1|2|2|1|\N|\N|\N|\N
27T525|1|1|1|0|\N|\N|\N|\N
27T526|3|3|3|0|\N|\N|\N|\N
27T527|1|1|1|0|\N|\N|\N|\N
27T528|3|3|3|0|\N|\N|\N|\N
27T529|1|1|1|0|\N|\N|\N|\N
27T530|3|3|3|0|\N|\N|\N|\N
27T531|1|1|1|0|\N|\N|\N|\N
27T532|2|2|2|0|\N|\N|\N|\N
27T533|1|1|1|0|\N|\N|\N|\N
27T534|1|1|1|0|\N|\N|\N|\N
27T535|3|3|3|0|\N|\N|\N|\N
27T536|3|3|3|0|\N|\N|\N|\N
27T537|1|1|1|0|\N|\N|\N|\N
27T538|2|2|2|0|\N|\N|\N|\N
27T539|2|2|2|0|\N|\N|\N|\N
27T540|1|1|1|0|\N|\N|\N|\N
27T541|3|3|3|0|\N|\N|\N|\N
27T542|1|1|1|0|\N|\N|\N|\N
27T543|1|1|1|0|\N|\N|\N|\N
27T544|1|1|1|0|\N|\N|\N|\N
27T545|3|3|3|0|\N|\N|\N|\N
27T546|2|2|2|0|\N|\N|\N|\N
27T547|1|1|1|0|\N|\N|\N|\N
27T548|1|1|1|0|\N|\N|\N|\N
27T549|3|5|5|1|\N|\N|\N|\N
27T550|1|1|1|0|\N|\N|\N|\N
27T551|1|2|2|1|\N|\N|\N|\N
27T552|1|1|1|0|\N|\N|\N|\N
27T553|2|4|4|1|\N|\N|\N|\N
27T554|2|4|4|1|\N|\N|\N|\N
27T555|2|4|4|1|\N|\N|\N|\N
27T556|4|4|4|0|\N|\N|\N|\N
27T557|1|2|2|1|\N|\N|\N|\N
27T558|1|2|2|1|\N|\N|\N|\N
27T559|1|1|1|0|\N|\N|\N|\N
27T560|2|2|2|0|\N|\N|\N|\N
27T561|1|2|2|1|\N|\N|\N|\N
27T562|1|2|2|1|\N|\N|\N|\N
27T563|1|2|2|1|\N|\N|\N|\N
27T564|1|1|1|0|\N|\N|\N|\N
27T565|1|1|1|0|\N|\N|\N|\N
27T566|1|1|1|0|\N|\N|\N|\N
27T567|1|2|2|1|\N|\N|\N|\N
27T568|1|2|2|1|\N|\N|\N|\N
27T569|1|2|2|1|\N|\N|\N|\N
27T570|1|1|1|0|\N|\N|\N|\N
27T571|1|1|1|0|\N|\N|\N|\N
27T572|1|2|2|1|\N|\N|\N|\N
27T573|1|2|2|1|\N|\N|\N|\N
27T574|1|2|2|1|\N|\N|\N|\N
27T575|1|2|2|1|\N|\N|\N|\N
